document_id,verb_type,verb,coreference_type,context,pronominalization
pt/nt/49/nt_4905,object_biased,love,subject,"They should love their wives as they love their own bodies .//The man who loves his wife loves himself , because no one ever hates his own body , but feeds and takes care of it .",pronoun
pt/nt/49/nt_4905,object_biased,love,other,"They should love their wives as they love their own bodies .//The man who loves his wife loves himself , because no one ever hates his own body , but feeds and takes care of it .",other
pt/nt/49/nt_4905,object_biased,love,other,"The man who loves his wife loves himself , because no one ever hates his own body , but feeds and takes care of it .//And that is what Christ does for the church because we are parts of his body .",other
pt/nt/49/nt_4905,object_biased,love,other,"The man who loves his wife loves himself , because no one ever hates his own body , but feeds and takes care of it .//And that is what Christ does for the church because we are parts of his body .",other
pt/nt/49/nt_4905,object_biased,love,subject,But each one of you must love his wife as he loves himself .//And a wife must respect her husband .,pronoun
pt/nt/49/nt_4905,object_biased,respect,other,And a wife must respect her husband .//In the past you were spiritually dead because of your sins and the things you did against God .,other
pt/nt/40/nt_4005,object_biased,comfort,other,God will comfort them .//Great blessings belong to those who are humble .,other
pt/nt/40/nt_4002,subject_biased,upset,other,"When King Herod heard about this , it upset him as well as everyone else in Jerusalem .//Herod called a meeting of all the leading Jewish priests and teachers of the law .",other
pt/nt/40/nt_4002,subject_biased,call,subject,Herod called a meeting of all the leading Jewish priests and teachers of the law .//He asked them where the Christ would be born .,pronoun
pt/nt/40/nt_4024,object_biased,punish,subject,"Then the master will punish that servant .//He will send him away to be with the hypocrites , where people will cry and grind their teeth with pain .",pronoun
pt/nt/40/nt_4015,subject_biased,call,subject,"Jesus called the people to him .//He said , `` Listen and understand what I am saying .",pronoun
pt/nt/40/nt_4015,subject_biased,call,subject,"Jesus called his followers to him and said , `` I feel sorry for these people .//They have been with me three days , and now they have nothing to eat .",pronoun
pt/nt/40/nt_4018,subject_biased,call,subject,Jesus called a little child to come to him .//He stood the child in front of the followers .,pronoun
pt/nt/40/nt_4018,subject_biased,call,object,"`` Then the master called his servant in and said , ' You evil servant .//You begged me to forgive your debt , and I said you did not have to pay anything !",pronoun
pt/nt/47/nt_4708,object_biased,thank,object,I thank God because he gave Titus the same love for you that I have .//Titus agreed to do what we asked .,pronoun
pt/nt/47/nt_4711,subject_biased,trouble,other,"If I needed something when I was with you , I did not trouble any of you .//The brothers who came from Macedonia gave me all that I needed .",other
pt/nt/47/nt_4701,object_biased,comfort,object,"He comforts us every time we have trouble so that when others have trouble , we can comfort them with the same comfort God gives us .//We share in the many sufferings of Christ .",pronoun
pt/nt/47/nt_4712,object_biased,love,object,"If I love you more , will you love me less ?//It is clear that I was not a burden to you , but you think that I was tricky and used lies to catch you .",pronoun
pt/nt/47/nt_4712,object_biased,love,other,"If I love you more , will you love me less ?//It is clear that I was not a burden to you , but you think that I was tricky and used lies to catch you .",other
bn/voa/02/voa_0254,subject_biased,telephone,object,"Late Monday Israeli Prime Minister Ehud Barak telephoned US Secretary of State Colin Powell to update him on the talks .//President Vladimir Putin of Russia marked the new year Sunday and his first anniversary in office with an address urging Russians to be heartened by the country 's progress , despite the war in Chechnya and the sinking of the nuclear submarine Kursk .",non pronoun
bn/voa/02/voa_0231,subject_biased,attract,subject,The couple had attracted the attention of police as they drove through pre-dawn Barcelona because the car 's license plate was dangling and one of the car doors was ajar .//When they stopped the car police found the woman in the back seat with a package containing between fifteen to twenty kilograms of explosives .,pronoun
bn/voa/00/voa_0032,subject_biased,anger,other,"The back - to - work agreement angered some of the strikers , however , who called the decision a sellout .//The labor dispute is over wages .",other
bn/voa/00/voa_0012,object_biased,congratulate,other,Outgoing President Slobodan Milosevic congratulated Mr. Kostunica in a Friday television appearance .//We get the latest from VOA correspondent Eve Cornette in Belgrade .,other
bn/voa/00/voa_0082,object_biased,congratulate,other,"We congratulate his colleagues in the brave democracy movement that brought the will of the people to power in Belgrade .//President Kostunica has sent a special envoy to the United Nations , Goran Slevonovich , who told the General Assembly the new government in Yugoslavia will work with its neighbors to overcome problems .",other
bn/voa/00/voa_0078,object_biased,congratulate,other,We congratulate his colleagues in the brave democracy movement that brought the will of the people to power in Belgrade .//The world body head declared Yugoslavia 's UN seat vacant eight years ago after former President Slobodan Milosevic came to power .,other
bn/voa/00/voa_0051,object_biased,praise,object,"Mr. Annan praised the record of the 61 - year - old Mr. Lubbers as a government leader , academic and private citizen , saying this made him the right man for the job .//If the General Assembly approves the nomination , Mr. Lubbers will replace Sadako Ogata of Japan on January 1st .",non pronoun
bn/voa/01/voa_0114,object_biased,carry,object,Egypt 's Middle East news agency carried a foreign ministry statement that said President Hosni Mubarak decided to recall the ambassador after Israeli helicopter gunships attacked Palestinian targets in the Gaza Strip on Monday .//The statement did not say whether the recall was temporary .,non pronoun
bn/voa/01/voa_0196,subject_biased,trail,other,Hummer trailed Engenvick by 21 seconds at the start of the 7.5 kilometer cross-country race .//that 's because Hummer finished third in the morning jumping portion on Lillehammer 's Olympic Hill .,other
bn/voa/01/voa_0147,object_biased,pick,other,"The International Football Federation will pick its player of the year and the Special Player of the Century award that pits Argentine hero Diego Maradona against Brazilian legend Pele .//The top candidates for this year 's player of the year are Real Madrid 's Louis Fego , who moved from Barcelona in the most expensive transfer in the game 's history .",other
bn/voa/01/voa_0172,subject_biased,telephone,other,President Clinton telephoned Palestinian leader Yasser Arafat Saturday in a bid to restart Israeli - Palestinian peace negotiations .//An Arafat advisor told reporters the two leaders agreed to work together to try to reach a peace agreement .,other
bn/abc/00/abc_0007,object_biased,praise,object,"A U.S. official here praised the Yemen government , saying it was doing its part .//The Yemenis have been very cooperative in providing additional security , both in the harbour , on land and to our people .",pronoun
bn/abc/00/abc_0065,object_biased,fear,other,Officials fear it is a major environmental disaster in the making .//They are one of the world 's environmental marvels --,other
bn/abc/00/abc_0065,subject_biased,inspire,other,Its giant tortoises and rare species of birds inspired Charles Darwin 's theory of evolution .//Today they are threatened by a tanker that was carrying fuel to the islands .,other
bn/abc/00/abc_0052,object_biased,employ,other,"Though one - fourth of the workers were laid off , the tiremaker still employs 1,400 .//It 's very good news .",other
bn/abc/00/abc_0014,object_biased,fear,other,"Democrats fear Nader may make a difference in some key states , like Washington and Wisconsin , luring voters away from Gore and handing the election to Bush .//You know , some of the Democrats are going to blame you if Gore loses .",other
bn/abc/00/abc_0023,object_biased,like,other,"They 'd like nothing better than for them to embarrass him in his own home state .//So , Tennessee 's most illustrious modern political family is having to work mighty hard at home now and spend at least $ 1 million on local TV ads something they did n't plan on .",other
bn/abc/00/abc_0055,subject_biased,anger,subject,Mr. Ashcroft has also angered civil rights groups .//He blocked the nomination of Missouri Supreme Court Judge Ronnie White to the federal bench .,pronoun
bn/mnb/00/mnb_0025,object_biased,fear,other,"Tonight , they fear it will turn vengeful , bringing destruction after 1200 years of peace .//We are joined by the Reverend Jesse Jackson .",other
bn/mnb/00/mnb_0008,object_biased,like,other,"We like our champagne on ice , please .//Sorry I did n't name you Vice President .",other
bn/mnb/00/mnb_0008,object_biased,like,subject,I like the man .//I think he 's a unique person .,pronoun
bn/mnb/00/mnb_0023,object_biased,love,other,She loves that and is steeped in it .//Clearly Mrs. Bush does n't want to go down that road .,other
bn/pri/00/pri_0063,object_biased,celebrate,subject,GOP vice - presidential nominee Dick Cheney celebrated Thanksgiving in a Washington D.C. hospital where he is recovering from what doctors said was a mild heart attack .//Cheney got a telephone call from his democratic counterpart Joseph Lieberman wishing him a speedy recovery .,pronoun
bn/pri/00/pri_0077,object_biased,celebrate,other,"A year ago today , Elian was celebrating his birthday in the United States being showered with gifts by his Florida relatives and very much in the media spotlight .//By contrast Castro has strictly limited the media 's access to the boy , but that policy seems to have changed now with foreign reporters invited to attend Elian 's birthday party today in his hometown of Cardinas , Cuba .",other
bn/pri/00/pri_0047,object_biased,carry,subject,Flight SQ006 was carrying 179 passengers and crew when it crashed in flames shortly after takeoff .//At least 65 people are known to have been killed and around 30 passengers remain unaccounted for .,pronoun
bn/pri/00/pri_0025,object_biased,mourn,other,"We mourn their loss , celebrate their lives , and offer the love and prayers of a grateful nation to their families .//Mr. Clinton mentioned the name of each of the 17 victims and praised the courage and character of the men and women who serve in the armed forces , and he delivered this clear message for those who carry out attacks on members of US military .",other
bn/pri/00/pri_0008,object_biased,congratulate,subject,In his speech Milosevic congratulated opposition leader Vojislav Kostunica who has been ruled the victor in the election .//He also says he plans to help his Socialist Party gain new strength .,pronoun
bn/pri/00/pri_0023,object_biased,like,other,"They do not like the sort of deals that Arafat appears to be , at times , ready to make .//Though , I think that if they could stifle the entire peace process at the moment , then that is what they 'd like to do .",other
bn/pri/00/pri_0084,subject_biased,call,other,"Netanyahu supporters are calling either for a change in the law or for simultaneous elections for the Knesset and Prime Minister , which would allow their candidate to run .//Senior Likud activists like Yosee Ahmed say that Barak 's decision to call an election just for Prime Minister wo n't save him from his opponent in the country or in the Knesset .",other
bn/pri/00/pri_0068,subject_biased,call,subject,"Israel 's Prime Minister Ehud Barak will call early elections .//In a speech before Parliament , Barak said the date of the ballot will be announced within the next few days .",non pronoun
bn/pri/01/pri_0105,subject_biased,attract,other,"Ariel Sharon , a man once reviled by the Israeli political establishment is now attracting popular support throughout the country .//Supporters call him by his nickname ` Ari ' during a visit to this Jerusalem market and hailed him as the king of Israel .",other
bn/cnn/03/cnn_0358,object_biased,like,other,Does anyone like Carrot Top ?//It 's disgusting .,other
bn/cnn/03/cnn_0358,subject_biased,call,other,I called Atlanta to get background on this guy .//The San Francisco Chronicle did a survey with its readers of most annoying celebrities famous for just being famous .,other
bn/cnn/03/cnn_0381,object_biased,employ,other,"WorldCom once employed 80,000 people and went broke on the largest corporate bankruptcy in the United States .//Bernie Evers is living his life and unindicted .",other
bn/cnn/03/cnn_0314,object_biased,appreciate,other,"Kyra Phillips , we appreciate you bringing it to us today .//Colorado woman wants to thank and reward the person who found her $ 7,000 ring she lost at the beach .",other
bn/cnn/03/cnn_0375,object_biased,appreciate,other,"We appreciate it .//You get a sense of the excitement here , the folks as the home comings are set to get under way here at Lima Pier in San Diego .",other
bn/cnn/03/cnn_0385,object_biased,sue,subject,"They 're suing 27 defendants including the club , the band , companies with ties to the club , the town as well as the state .//All told , they are seeking $ 100 million .",pronoun
bn/cnn/04/cnn_0411,object_biased,love,other,"We love her .//And , Mark , the first time you were holding her , it looked like she was crying a lot .",other
bn/cnn/04/cnn_0432,object_biased,love,other,They all love California .//That is certainly true .,other
bn/cnn/02/cnn_0241,object_biased,pick,other,"The father of the child allegedly picked the baby up , dangedled it out the window , pulled the child back in .//Then the baby 's mother made a frantic call to the police .",other
bn/cnn/02/cnn_0226,object_biased,fear,other,People still fear them and Saddam Hussein himself .//How did you get people to talk ?,other
bn/cnn/02/cnn_0278,object_biased,carry,other,The pilots carry parachutes .//Ejected landed in the desert south of Baghdad and then he was rescued by U.S. Army ground troops who were in the area .,other
bn/cnn/02/cnn_0253,object_biased,thank,subject,We thank them .//We thank their loved ones .,pronoun
bn/cnn/02/cnn_0253,object_biased,thank,subject,We thank their loved ones .//We appreciate their sacrifice .,pronoun
bn/cnn/02/cnn_0253,object_biased,appreciate,other,"We appreciate their sacrifice .//We heard from Secretary Powell who briefed us on the ever - growing coalition of the willing , nations who support our deep desire for peace and freedom .",other
bn/cnn/02/cnn_0263,object_biased,praise,subject,"Regardless , the statement praised Iraqis who have fought coalition forces .//It was said to be Saddam Hussein 's response to a letter from his niece .",pronoun
bn/cnn/00/cnn_0038,subject_biased,betray,other,"Even the language betrays a sort of racist mentality , where they view the Palestinian people as either a regimented army or a herd of sheep to be given orders and to be led blindly .//No , the Palestinian people have a will of their own .",other
bn/cnn/01/cnn_0191,object_biased,carry,other,"The rocket is carrying extra fuel that will be used to fire Mir 's thrusters and push the station into Earth 's atmosphere .//If all goes as planned , most of Mir will burn up on re-entry .",other
bn/cnn/01/cnn_0133,object_biased,praise,other,"The Clinton administration is praising the decision to release Pope .//United Nations health officials say the infection rate for new AIDS cases has remained constant , but the death rate is up .",other
bn/cnn/01/cnn_0194,subject_biased,call,other,"He called a time - out after three days of talks in the Egyptian resort of Tabah .//Even if Barak decides to go ahead with the talks , they would not restart before tomorrow 's funerals for the two slain Israelis .",other
bn/nbc/00/nbc_0016,object_biased,fear,other,"Once a minor distraction , Gore aides now fear Nader could cost them the election .//How much can Nader hurt ?",other
bn/nbc/00/nbc_0002,object_biased,mourn,other,"In Canada today , they were mourning the death of one of that country 's most important and charismatic leaders , Pierre Elliot Trudeau .//A state funeral at Montreal 's Notre Dame Basilica attended by dozens of foreign dignitaries , including former President Jimmy Carter and Fidel Castro , who Trudeau supported during the Cold War .",other
nw/wsj/02/wsj_0242,subject_biased,worry,subject,"For one thing , Pentagon officials , who asked not to be identified , worry that the U.S. will have a much tougher time persuading Europeans to keep some short - range nuclear weapons on their soil once Soviet armored forces are thinned out .//At the same time , they contend that a reduction of NATO forces under a treaty will increase the possibility of a conventional Soviet attack unless the West retains a residual force of nuclear weapons in Europe .",pronoun
nw/wsj/18/wsj_1875,object_biased,fear,object,"East German Protestantism in particular fears Mr. Krenz , in part because of an incident in January 1988 when he was believed to have ordered the arrest of hundreds of dissidents who had sought refuge in the Church .//However , Mr. Krenz also has a reputation for being politically savvy .",pronoun
nw/wsj/18/wsj_1875,subject_biased,disappoint,other,The selection of Mr. Krenz may also disappoint Moscow .//Soviet leader Mikhail Gorbachev has pressed hard for a change in East Germany 's rigid stance .,other
nw/wsj/11/wsj_1131,object_biased,carry,other,"More seriously , FmHA has carried several billion dollars of defaulted loans at face value .//Until GAO 's recent audit , FHA books had not been subject to a complete external audit in 15 years .",other
nw/wsj/11/wsj_1128,object_biased,pick,subject,"Mr. Auvil , razor sharp at 83 , has picked and packed a zillion pecks of apples over the past 65 years .//He is known as the father of the U.S. - grown Granny Smith , a radically different apple that the conventional wisdom once said would never catch on .",pronoun
nw/wsj/11/wsj_1151,subject_biased,frighten,other,"The stock market 's precipitous drop frightened foreign investors , who quickly bid the dollar lower .//But as stock prices recovered some of the early losses , so did the U.S. currency .",other
nw/wsj/11/wsj_1143,subject_biased,confess,other,"So after 70 years , it is confessing the obvious , hoping to be believed about other things .//It 's not enough .",other
nw/wsj/16/wsj_1682,object_biased,fear,other,"Meanwhile , some U.S. officials fear PLO chief Arafat is getting cold feet and may back off from his recent moderation and renunciation of terrorism .//He is under intense fire from other Palestinian groups ; Syria is pushing Ahmad Jibril , whose terrorist band is blamed for the Pan Am 103 bombing , as an alternative to Arafat .",other
nw/wsj/16/wsj_1607,subject_biased,call,subject,"BNL called a shareholders ' assembly meeting in December to vote on the proposals .//BNL has about 75,000 nonvoting shares that are listed on the Milan Stock Exchange .",non pronoun
nw/wsj/10/wsj_1004,subject_biased,concern,other,"The project involving Motorola concerns a technique , called X-ray lithography , that figures to be crucial to future generations of memory chips .//Currently , chips are produced by shining light through a mask to produce an image on the chip , much as a camera produces an image on film .",other
nw/wsj/10/wsj_1057,object_biased,carry,other,"The CBS plan to use big - time sports as a platform for other series carries no guarantee of success , however .//No amount of hype will bring viewers back if the shows are weak .",other
nw/wsj/10/wsj_1044,subject_biased,call,other,"Workers at six mines in Arctic Circle coal fields called strikes over a series of economic and political demands .//The move defied a law , approved in Moscow this month , banning such walkouts .",other
nw/wsj/10/wsj_1055,object_biased,carry,other,"Big financial stocks carried the day .//The Nasdaq Financial Index rose 2.09 , to 454.86 .",other
nw/wsj/19/wsj_1946,object_biased,sue,subject,Glenn and Sharon Beebe of Cincinnati had sued the com - pany in 1981 after installing Burlington carpets in their office .//The Beebes alleged that toxic fumes from the carpets made them sick .,non pronoun
nw/wsj/09/wsj_0909,subject_biased,call,other,"Raymond Donovan , the New Jersey construction executive who was forced to resign as labor secretary and indicted in 1985 , only to be acquitted of fraud charges , often calls other scandal - tossed public figures to offer a sympathetic ear .//Each time a new scandal hits , he says , `` it pulls the scabs off your knees . ''",other
nw/wsj/06/wsj_0616,object_biased,employ,subject,"The bank employs 8,000 people in Spain and 2,000 abroad .//To strengthen its capital base , Banco Exterior this year issued $ 105 million in subordinated debt , launched two rights issues and sold stock held in its treasury to small investors .",non pronoun
nw/wsj/15/wsj_1583,subject_biased,irritate,other,"That irritates many women who have n't taken their husbands ' last name .//`` What a bunch of nonsense , '' says Jessica Crosby , president of the New York chapter of the National Association of Women Business Owners .",other
nw/wsj/15/wsj_1574,subject_biased,call,other,"I call her agent , David Dominici .//Yes , he says , premiums on such variable - rate coverage can be structured to `` vanish '' after a certain period -- but usually only if interest rates stay high enough to generate sufficient cash to cover the annual cost of insurance protection .",other
nw/wsj/15/wsj_1574,object_biased,like,other,"I do n't like the sound of that .//Some insurers have also started offering `` persistency bonuses , '' such as extra dividends or a marginally higher interest yield , if the policy is maintained for 10 years .",other
nw/wsj/15/wsj_1585,object_biased,applaud,other,"As the sponsor of the `` Older Americans Freedom to Work Act , '' which would repeal the Social Security earnings limit for people aged 65 and older , I applaud your strong endorsement to repeal this Depression - era fossil .//For every dollar earned over $ 8,880 , Social Security recipients lose 50 cents of their Social Security benefits ; it 's like a 50 % marginal tax .",other
nw/wsj/15/wsj_1515,object_biased,like,other,`` But we certainly like what we 've seen so far . ''//But Trelleborg still must clear some tough hurdles .,other
nw/wsj/15/wsj_1569,object_biased,pick,subject,"But sponsors might not pick the stocks that will match the market .//And they 're leaning more toward fixed income , whose returns after tax have trailed tuition increases .",pronoun
nw/wsj/15/wsj_1556,subject_biased,trail,other,"According to Mr. Rohs , inflation - adjusted , same - store sales at company - owned Wendy 's units in the U.S. have trailed year - earlier levels throughout 1989 , except for August .//`` McDonald 's has also been running negative all year , '' the analyst says .",other
nw/wsj/12/wsj_1267,object_biased,employ,other,"Little known outside the legal world but a powerhouse within , Litigation Sciences , a unit of Saatchi & Saatchi PLC , employs more than 100 psychologists , sociologists , marketers , graphic artists and technicians .//Twenty - one of its workers are Ph. D.s .",other
nw/wsj/12/wsj_1271,object_biased,fear,other,"City officials feared widespread gridlock on the first day that normal business operations were resumed following last Tuesday 's earthquake .//The massive temblor , which killed at least 61 people , severed the Bay Bridge , a major artery to the east , and closed most ramps leading to and from Highway 101 , the biggest artery to the south .",other
nw/wsj/12/wsj_1222,object_biased,celebrate,other,"The ads celebrate the achievements of some of Lake View 's residents .//A spot honoring Bill White , the inventor of chewing gum , shows a woman trying to extricate her high - heeled shoe from a wad of gum .",other
nw/wsj/12/wsj_1272,subject_biased,call,subject,"And when Mr. Kasparov strode into the playing hall , he called the outcome .//As if he were Iron Mike , about to enter the ring with a 98 - pound weakling , he declared : `` I 'll be able to beat any computer for the next five years . ''",pronoun
nw/wsj/12/wsj_1254,object_biased,praise,other,"Private - sector leaders praised the Conasupo restructuring .//But most economists doubt the streamlining would cut deeply into Conasupo government subsidy , which largely goes to reduce consumer prices for corn and milk .",other
nw/wsj/12/wsj_1269,object_biased,like,subject,"The U.S. Senate liked the treaty so well it ratified it by a vote of 89 to 0 .//Not to be outdone , George Bush wants CFCs banished altogether by the year 2000 , a goal endorsed at an 80 - nation U.N. environmental meeting in Helsinki in the spring .",pronoun
nw/wsj/12/wsj_1282,object_biased,sue,object,"Ms. Garratt sued the Dallas apparel maker earlier this year , charging that Jerell developed and marketed clothing lines fashioned after her designs , in violation of their contract .//That lawsuit is still pending .",non pronoun
nw/wsj/13/wsj_1367,object_biased,love,subject,But I loved turbans . '' -RRB-//Since then she has become wealthy .,pronoun
nw/wsj/13/wsj_1307,object_biased,like,other,"Naturally , Senator Boren and his committee would like free rein to blame the executive branch while stamping `` top secret '' on their own complicity .//But there 's no danger of exposing sources and methods in disclosing the debate running up and down Pennsylvania Avenue .",other
nw/wsj/13/wsj_1327,object_biased,love,other,"Paris loved her at first sight .//`` She just wiggled her fanny and all the French fell in love with her , '' sniffed the literary world 's Maria Jolas , not entirely inaccurately .",other
nw/wsj/13/wsj_1377,object_biased,like,subject,"Jeanene Page , of North Salt Lake City , Utah , likes the broader selection .//She wants something big , and already has looked at the Chrysler New Yorker and Lincoln Town Car .",pronoun
nw/wsj/13/wsj_1377,object_biased,like,other,"Adults under age 30 like sports cars , luxury cars , convertibles and imports far more than their elders do .//Three of every 10 buyers under 30 would prefer to buy a sports car , compared with just 16 % of adults 30 and over , according to the Journal survey .",other
nw/wsj/13/wsj_1331,object_biased,carry,other,"For Mr. Sherwin , a conviction could carry penalties of five years in prison and a $ 250,000 fine on each count .//GAF faces potential fines of $ 500,000 for each count .",other
nw/wsj/14/wsj_1448,object_biased,carry,other,"The bridge normally carries 250,000 commuters a day .//Also , most of the ramps connecting the city to its main link to the south , the 101 freeway , have been closed for repairs .",other
nw/wsj/14/wsj_1404,subject_biased,call,subject,"Aside from exploring plans for joint ventures or acquisitions , Mr. Lippens has called top managers of companies rumored as potential raiders -- among them , Axa - Midi , Union des Assurances de Paris and Suez , all based in France .//They have all `` very clearly stated that they have not acquired and are not acquiring shares of AG , '' he said .",pronoun
nw/wsj/14/wsj_1404,subject_biased,excite,other,"Even without bid talk , this year 's surge in prices for Brussels real estate has excited interest in AG .//The company says those holdings constitute the third - biggest real - estate portfolio in Belgium .",other
nw/wsj/14/wsj_1428,subject_biased,upset,other,"Even modest amounts of additional output by those with the huge extra capacity and reserves , such as Saudi Arabia and Iraq , could upset the market .//The Iraqi oil minister and Saudi oil minister Hisham Nazer insisted in their comments to the conference that their countries would act responsibly to maintain a stable market .",other
nw/wsj/14/wsj_1464,object_biased,like,subject,"Mr. Kochan also likes long - term , investment - grade corporate bonds and long - term Treasurys .//He says these bonds should appreciate in value as some investors , reacting to the recent turmoil in the stock and high - yield junk bond markets , seek safer securities .",pronoun
nw/xinhua/03/chtb_0311,object_biased,celebrate,other,"He celebrated his 20th birthday with the victory .//In women 's competition , the second seed , Spain 's Sanches was challenged by the French player N. Taugia , but Sanches prevailed 6 : 2 , 7 : 6 to enter the third round .",other
nw/xinhua/03/chtb_0305,object_biased,commend,subject,"Akayev highly commended the results of the conference with Peng Li//He expressed that , this visit by Premier Peng Li would promote the peace , security and stability of the Central Asian region .",pronoun
nw/xinhua/02/chtb_0242,subject_biased,attract,other,"This find has attracted attention from home and abroad , and has been called "" one of the most important finds since archaeopteryx fossils were found in Germany in 1862 "" .//In 1862 at the earliest finding of archaeopteryx in the state of Bavaria , Germany , it stirred the whole world .",other
nw/xinhua/02/chtb_0206,object_biased,appreciate,other,"We appreciate their absolute sincerity .//The first recently held "" Sackler Cup Calligraphy Competition "" selected , recommended and widely solicited calligraphy works and treasures of recently budding calligraphers scattered in various places , and has been deeply welcomed by readers .",other
nw/xinhua/02/chtb_0243,object_biased,carry,other,"According to the German News Agency 's report on the 23rd , the "" Mirror "" Weekly that will be published on the 25th will carry the related speeches of Yeltsin .//Yeltsin said that a better solution than the use of violence is to pacify the situation and to achieve an agreement through diplomatic approaches .",other
nw/xinhua/02/chtb_0207,object_biased,carry,other,"So evidently the bus really was carrying us down the mountain !//That being the case , I lost no time in again catching an eyeful of Fuji 's peak --- I practically glued my eyes to the glass of the bus window , facing the rear in hope .",other
nw/xinhua/01/chtb_0142,subject_biased,concern,other,"The solution not only concerns their survival and development but also has far reaching effects on the overall situation of the development and stability of the whole state - owned economy .//In recent years , the textile industry in China faced serious difficulties .",other
