document_id,verb_type,verb,coreference_type,context,pronominalization
pt/nt/65/nt_6501,source_goal,give,theme,"To make money , they have given themselves to following the wrong way that Balaam went .//They have fought against God like Korah did .",theme
pt/nt/65/nt_6501,source_goal,bring,source,"He can bring you before his glory without any wrong in you and give you great joy .//He is the only God , the one who saves us .",pronoun
pt/nt/62/nt_6201,goal_source,hear,goal,"We heard the true teaching from God .//Now we tell it to you : God is light , and in him there is no darkness .",pronoun
pt/nt/54/nt_5401,source_goal,give,theme,I have given them to Satan so that they will learn not to speak against God .//All those who are slaves should show full respect to their masters .,theme
pt/nt/54/nt_5406,source_goal,show,other,All those who are slaves should show full respect to their masters .//Then God 's name and our teaching will not be criticized .,other
pt/nt/54/nt_5406,source_goal,bring,goal,People who want to be rich bring temptations to themselves .//They are caught in a trap .,pronoun
pt/nt/53/nt_5301,source_goal,bring,source,"And he will bring relief to you who are troubled .//He will bring it to you and to us when the Lord Jesus comes from heaven for all to see , together with his powerful angels .",pronoun
pt/nt/53/nt_5301,source_goal,bring,other,"He will bring it to you and to us when the Lord Jesus comes from heaven for all to see , together with his powerful angels .//He will come with burning fire to punish those who do n't know God -- those who refuse to accept the Good News about our Lord Jesus Christ .",other
pt/nt/53/nt_5303,goal_source,accept,goal,We never accepted food from anyone without paying for it .//We worked and worked so that we would not be a burden to any of you .,pronoun
pt/nt/52/nt_5203,source_goal,send,source,We sent Timothy to strengthen and encourage you in your faith .//We sent him so that none of you would be upset by the troubles we have now .,pronoun
pt/nt/55/nt_5504,source_goal,give,source,"The Lord , the judge who judges rightly , will give it to me on that Day .//Yes , he will give it to me and to everyone else who is eagerly looking forward to his coming .",pronoun
pt/nt/55/nt_5504,source_goal,give,other,"Yes , he will give it to me and to everyone else who is eagerly looking forward to his coming .//Do your best to come to me as soon as you can .",other
pt/nt/55/nt_5504,source_goal,send,source,"I sent Tychicus to Ephesus .//When I was in Troas , I left my coat there with Carpus .",pronoun
pt/nt/46/nt_4611,source_goal,bring,other,Every man who prophesies or prays with his head covered brings shame to his head .//But every woman who prays or prophesies should have her head covered .,other
pt/nt/46/nt_4611,source_goal,bring,source,"If her head is not covered , she brings shame to her head .//Then she is the same as a woman who has her head shaved .",pronoun
pt/nt/46/nt_4608,source_goal,bring,other,"But food will not bring us closer to God .//Refusing to eat does not make us less pleasing to God , and eating does not make us closer to him .",other
pt/nt/46/nt_4616,source_goal,send,theme,"When I arrive , I will send some men to take your gift to Jerusalem .//These will be the ones you all agree should go .",theme
pt/nt/46/nt_4616,source_goal,give,other,"They have given themselves to the service of God 's people .//I ask you , brothers and sisters , to follow the leading of people like these and others who work hard and serve together with them .",other
pt/nt/46/nt_4615,source_goal,give,source,Then he will give the kingdom to God the Father .//Christ must rule until God puts all enemies under his control .,non pronoun
pt/nt/46/nt_4601,source_goal,send,other,"But he sent me to tell the Good News without using clever speech , which would take away the power that is in the cross of Christ .//The teaching about the cross seems foolish to those who are lost .",other
pt/nt/46/nt_4603,goal_source,catch,other,"As the Scriptures say , `` He catches those who think they are wise in their own clever traps . ''//The Scriptures also say , `` The Lord knows the thoughts of the wise .",other
pt/nt/46/nt_4612,source_goal,give,source,The Spirit gives this to each one to help others .//The Spirit gives one person the ability to speak with wisdom .,non pronoun
pt/nt/46/nt_4612,source_goal,give,other,And we give special care to the parts of the body that we do n't want to show .//The more beautiful parts do n't need this special care .,other
pt/nt/46/nt_4612,source_goal,give,source,"And in the church God has given a place first to apostles , second to prophets , and third to teachers .//Then God has given a place to those who do miracles , those who have gifts of healing , those who can help others , those who are able to lead , and those who can speak in different kinds of languages .",non pronoun
pt/nt/46/nt_4612,source_goal,give,other,"Then God has given a place to those who do miracles , those who have gifts of healing , those who can help others , those who are able to lead , and those who can speak in different kinds of languages .//Not all are apostles .",other
pt/nt/41/nt_4111,source_goal,send,source,"There Jesus sent two of his followers to do something .//He said to them , `` Go to the town you can see there .",pronoun
pt/nt/41/nt_4111,source_goal,bring,source,"The followers brought the donkey to Jesus .//They put their coats on it , and Jesus sat on it .",pronoun
pt/nt/41/nt_4108,source_goal,bring,goal,Some people brought a blind man to him and begged him to touch the man .//So Jesus held the blind man 's hand and led him out of the village .,non pronoun
pt/nt/41/nt_4108,goal_source,take,goal,Peter took Jesus away from the other followers to talk to him alone .//Peter criticized him for saying these things .,non pronoun
pt/nt/41/nt_4102,source_goal,give,other,"David also gave some of the bread to the people with him . ''//Then Jesus said to the Pharisees , `` The Sabbath day was made to help people .",other
pt/nt/41/nt_4107,source_goal,give,other,I will give it to God . '//You are telling people that they do not have to do anything for their father or mother .,other
pt/nt/41/nt_4107,source_goal,bring,source,"While he was there , some people brought a man to him who was deaf and could not talk clearly .//The people begged Jesus to put his hand on the man to heal him .",non pronoun
pt/nt/41/nt_4115,source_goal,hand,goal,Then he handed him over to the soldiers to be killed on a cross .//Pilate 's soldiers took Jesus into the governor 's palace -LRB- called the Praetorium -RRB- .,non pronoun
pt/nt/41/nt_4115,goal_source,take,goal,"He took the body from the cross , wrapped it in the linen , and put the body in a tomb that was dug in a wall of rock .//Then he closed the tomb by rolling a large stone to cover the entrance .",pronoun
pt/nt/41/nt_4106,source_goal,send,theme,So he sent a soldier to cut off John 's head and bring it to him .//The soldier went and cut off John 's head in the prison .,theme
pt/nt/41/nt_4106,source_goal,bring,other,"They brought sick people on mats to every place Jesus went .//Jesus went into towns , cities , and farms around that area .",other
pt/nt/41/nt_4106,source_goal,bring,theme,"And every place he went , the people brought sick people to the marketplaces .//They begged him to let them touch any part of his coat .",theme
pt/nt/48/nt_4801,goal_source,get,theme,I did not get my message from any other human .//The Good News is not something I learned from other people .,theme
pt/nt/48/nt_4801,source_goal,give,source,Jesus Christ himself gave it to me .//He showed me the Good News that I should tell people .,pronoun
pt/nt/48/nt_4801,goal_source,get,goal,"When this happened , I did not get advice or help from anyone .//I did not go to Jerusalem to see those who were apostles before I was .",pronoun
pt/nt/48/nt_4803,source_goal,tell,theme,"God told this Good News to Abraham before it happened .//God said to Abraham , `` I will use you to bless all the people on earth . ''",theme
pt/nt/48/nt_4806,source_goal,give,other,But we should give special attention to those who are in the family of believers .//This is my own handwriting .,other
pt/nt/49/nt_4904,source_goal,give,source,"And that same Christ gave these gifts to people : He made some to be apostles , some to be prophets , some to go and tell the Good News , and some to care for and teach God 's people .//Christ gave these gifts to prepare God 's holy people for the work of serving , to make the body of Christ stronger .",pronoun
pt/nt/49/nt_4901,source_goal,bring,goal,And this brings praise to God because of his wonderful grace .//God gave that grace to us freely .,non pronoun
pt/nt/49/nt_4901,source_goal,give,source,"God gave that grace to us freely .//He gave us that grace in Christ , the one he loves .",pronoun
pt/nt/49/nt_4903,goal_source,get,other,Every family in heaven and on earth gets its true name from him .//I ask the Father with his great glory to give you the power to be strong in your spirits .,other
pt/nt/49/nt_4905,source_goal,give,source,"But you should be giving thanks to God .//You can be sure of this : No one will have a place in the kingdom of Christ and of God if that person commits sexual sins , or does evil things , or is a person who selfishly wants more and more .",pronoun
pt/nt/49/nt_4902,source_goal,bring,other,"And he brought that message of peace to those who were near to God .//Yes , through Christ we all have the right to come to the Father in one Spirit .",other
pt/nt/40/nt_4023,source_goal,show,source,"And you show honor to the graves of the godly people who were killed .//And you say , ' If we had lived during the time of our ancestors , we would not have helped them kill these prophets . '",pronoun
pt/nt/40/nt_4014,source_goal,send,other,So they sent word to the other people throughout that area that Jesus had come .//The people brought all their sick people to him .,other
pt/nt/40/nt_4014,source_goal,bring,source,The people brought all their sick people to him .//They begged Jesus to let them only touch the edge of his coat to be healed .,pronoun
pt/nt/40/nt_4005,source_goal,hand,goal,"If you do n't , they might hand you over to the judge .//And the judge will hand you over to a guard , who will throw you into jail .",non pronoun
pt/nt/40/nt_4005,source_goal,hand,other,"And the judge will hand you over to a guard , who will throw you into jail .//I assure you that you will not leave there until you have paid everything you owe .",other
pt/nt/40/nt_4005,source_goal,send,other,"He sends rain to those who do right and to those who do wrong .//If you love only those who love you , why should you get a reward for that ?",other
pt/nt/40/nt_4011,source_goal,show,source,"But you have shown them to people who are like little children .//Yes , Father , you did this because it 's what you really wanted to do .",non pronoun
pt/nt/40/nt_4016,goal_source,take,goal,Peter took Jesus away from the other followers to talk to him alone .//He began to criticize him .,pronoun
pt/nt/40/nt_4021,source_goal,bring,source,"They brought the mother donkey and the young donkey to him .//They covered the donkeys with their coats , and Jesus sat on them .",pronoun
pt/nt/40/nt_4021,source_goal,send,other,So the man sent his servants to the farmers to get his share of the grapes .//`` But the farmers grabbed the servants and beat one .,other
pt/nt/40/nt_4007,source_goal,give,other,So surely your heavenly Father will give good things to those who ask him .//`` Do for others what you would want them to do for you .,other
pt/nt/40/nt_4002,goal_source,learn,source,He learned from them the exact time they first saw the star .//Then he sent them to Bethlehem .,pronoun
pt/nt/40/nt_4002,source_goal,give,other,This gave full meaning to what the Lord said through the prophet : ``//I called my son to come out of Egypt . '',other
pt/nt/40/nt_4002,goal_source,learn,other,Herod had learned from the wise men the time the baby was born .//It was now two years from that time .,other
pt/nt/40/nt_4002,source_goal,give,other,This gave full meaning to what God said through the prophets .//God said the Christ would be called a Nazarene .,other
pt/nt/40/nt_4024,source_goal,send,other,"He will send him away to be with the hypocrites , where people will cry and grind their teeth with pain .//That same day Jesus went out of the house and sat by the lake .",other
pt/nt/40/nt_4013,goal_source,take,goal,The angels will take those people out of his kingdom .//They will throw them into the place of fire .,pronoun
pt/nt/40/nt_4013,source_goal,throw,theme,They will throw them into the place of fire .//There the people will be crying and grinding their teeth with pain .,theme
pt/nt/40/nt_4013,source_goal,throw,theme,They will throw the evil people into the place of fire .//There the people will cry and grind their teeth with pain . '',theme
pt/nt/40/nt_4001,source_goal,give,other,She will give birth to a son .//You will name him Jesus .,other
pt/nt/40/nt_4027,source_goal,throw,source,So Judas threw the money into the Temple .//Then he went out from there and hanged himself .,pronoun
pt/nt/40/nt_4027,source_goal,send,theme,"While Pilate was sitting there in the place for judging , his wife sent a message to him .//It said , `` Do n't do anything with that man .",theme
pt/nt/40/nt_4027,source_goal,hand,goal,Then he handed him over to the soldiers to be killed on a cross .//Then Pilate 's soldiers took Jesus into the governor 's palace .,non pronoun
pt/nt/40/nt_4022,source_goal,send,other,"When it was ready , the king sent his servants to tell the people to come .//But they refused to come to the king 's feast .",other
pt/nt/40/nt_4022,source_goal,send,theme,He sent his army to kill those who murdered his servants .//And the army burned their city .,theme
pt/nt/40/nt_4022,goal_source,take,other,"All the law and the writings of the prophets take their meaning from these two commands . ''//So while the Pharisees were together , Jesus asked them a question .",other
pt/nt/40/nt_4015,source_goal,give,other,I will give it to God . '//You are teaching them not to respect their father .,other
pt/nt/40/nt_4015,source_goal,give,source,"Then he gave thanks to God for the food .//He broke the bread into pieces , which he gave to the followers , and they gave the food to the people .",pronoun
pt/nt/40/nt_4025,source_goal,bring,source,"The servant who got five bags brought that amount and five more bags of money to the master .//The servant said , ' Master , you trusted me to care for five bags of money .",non pronoun
pt/nt/40/nt_4012,source_goal,bring,theme,"Then some people brought a man to Jesus .//This man was blind and could not talk , because he had a demon inside him .",theme
pt/nt/40/nt_4017,source_goal,give,goal,"Jesus gave a strong command to the demon inside the boy .//The demon came out of the boy , and the boy was healed .",non pronoun
pt/nt/47/nt_4708,source_goal,give,theme,They gave themselves to the Lord and to us before they gave their money .//This is what God wants .,theme
pt/nt/47/nt_4711,source_goal,show,other,We have shown this to you clearly in every way .//I did the work of telling God 's Good News to you without pay .,other
pt/nt/47/nt_4711,goal_source,accept,goal,I accepted pay from other churches .//I took their money so that I could serve you .,pronoun
pt/nt/47/nt_4713,source_goal,give,source,"When I was with you the second time , I gave a warning to those who had sinned .//I am not there now , but I am giving another warning to them and to anyone else who has sinned : When I come to you again , I will punish you .",pronoun
pt/nt/47/nt_4704,source_goal,bring,other,This will bring more and more thanks to God for his glory .//That is why we never give up .,other
bn/voa/02/voa_0222,source_goal,send,source,President Clinton is sending US mediator Dennis Ross back to the Middle East in yet another effort to make progress toward peace between Israel and the Palestinians before Mr. Clinton leaves office in two weeks .//A senior White House official said Mr. Ross intends to meet separately with Israeli Prime Minister Ehud Barak and Palestinian leader Yasser Arafat .,non pronoun
bn/voa/02/voa_0212,goal_source,receive,other,Al - Qaida receives safe haven from Taliban controlled Afghanistan where it operates a network of training facilities and conducts international terrorist operations .//The United Nations Security Council voted to expand sanctions on the Taliban movement because of its support for Al - Qaida and other terrorists .,other
bn/voa/00/voa_0035,source_goal,bring,theme,A military transport plane brought the injured sailors to their home base of Norfolk Virginia on Sunday where they received an emotional greeting from family members who were brought to the Navy facility from all over the United States .//Six more seriously injured shipmates stayed behind at Ramstein Air Force Base in Germany for further treatment .,theme
bn/voa/00/voa_0012,goal_source,get,other,We get the latest from VOA correspondent Eve Cornette in Belgrade .//Slobodan Milosevic appeared on Serbian television to announce he had just received official information recognizing the electoral victory of Vojislav Kostunica .,other
bn/voa/00/voa_0082,source_goal,send,other,"President Kostunica has sent a special envoy to the United Nations , Goran Slevonovich , who told the General Assembly the new government in Yugoslavia will work with its neighbors to overcome problems .//To that end , Yugoslavia will be a trustful neighbor and a conscientious member of the international community and will invest its best efforts to promote peace and stability in the region , as well as worldwide .",other
bn/voa/01/voa_0158,source_goal,give,other,"In the Middle East , the Israeli parliament gave preliminary approval Wednesday to a bill that would allow former leader Benjamin Netanyahu to run for Prime Minister in February against Labor Party leader Ehud Barak .//UN Secretary General Kofi Annan says the AIDS epidemic that has killed an estimated 14 million people in Africa , is a test of leadership on the continent .",other
bn/voa/01/voa_0191,goal_source,hear,goal,This morning we 've heard ideas from President Clinton .//We will convey to President Arafat and then we 'll take it from there as to what will be the next step .,pronoun
bn/abc/00/abc_0028,source_goal,send,other,"Local officials sent a detective to the coven to photograph the evidence .//All of a sudden , we get a knock on the door .",other
bn/abc/00/abc_0016,source_goal,pass,other,"I pass that buck on to nobody .//The one question all of us keep hearing , Why Yemen ?",other
bn/abc/00/abc_0005,goal_source,take,other,"If there is a beginning of change , he said , we will take that into consideration .//I think it helps .",other
bn/mnb/00/mnb_0016,goal_source,take,other,"He took time out from covering the death of Lea Rabin , widow of Yitzhak Rabin .//She died yesterday of cancer at the age of 72 .",other
bn/pri/00/pri_0096,source_goal,pay,other,Are they even paying heed to what is happening in Washington ?//I think people are paying heed because I think people realize that there is a sense that it could happen .,other
bn/cnn/03/cnn_0338,source_goal,bring,other,"We brought greater security to people of all nations .//I want to thank the President for Spain 's diplomatic support before the conflict , -LRB- translator speaking -RRB- and for the use of Spanish air space and bases as the war grew closer .",other
bn/cnn/03/cnn_0324,source_goal,give,source,"She gives before - school tutoring to students who need extra help learning to read , and volunteers on school committees after hours .//She attends sporting events and birthday parties for her students .",pronoun
bn/cnn/03/cnn_0371,source_goal,bring,other,"We 'll bring you down into the Himilayas .//20 million years ago , they were formed when India broke off what was then a piece of Africa and slammed into that portion of Asia , creating this tremendous mountain range , with of course Mt. Everest at 29,000 feet above sea level .",other
bn/cnn/03/cnn_0383,goal_source,receive,other,"Since the incident 33,000 fans in the stands for a night game he received a standing ovation from almost all of them .//I heard a few boos but almost everyone standing .",other
bn/cnn/03/cnn_0383,goal_source,take,goal,They took 76 of his bats for analysis .//They x-rayed the bats .,pronoun
bn/cnn/03/cnn_0397,goal_source,get,goal,"We 're getting breaking news to us , from Jerusalem .//We understand there has been an explosion there .",pronoun
bn/cnn/03/cnn_0393,goal_source,get,other,"He is now getting word of his sentence from the federal judge , seven years in prison , actually more than seven years in prison , $ 4 million in fines and back taxes , a story we 've been following here on CNN throughout the morning .//We 'll have much more coming up in the next hour .",other
bn/cnn/03/cnn_0382,goal_source,take,other,Major League Baseball took 76 of his bats and x-rayed them for cork .//Those x-rays were negative .,other
bn/cnn/03/cnn_0372,goal_source,get,source,"AOL Time Warner our corporate parent , will get $ 750 million from Microsoft .//The software giant paying to settle charges it used its monopoly power in after to block the AOL Netscape browser .",non pronoun
bn/cnn/04/cnn_0433,goal_source,get,other,This beautiful yellow gets its color from nitrogen impurities .//The blue color comes from boron .,other
bn/cnn/02/cnn_0274,goal_source,learn,other,"We learned from John King , traveling with the President , that the new Iraq will be run neither by U.S. / British coalition or United Nations , but by the Iraqi people .//That some of what the Prime Minister and President shared with reporters at news conference following their meetings .",other
bn/cnn/02/cnn_0267,goal_source,get,other,"The Baghdad division , of course , getting its name from the fact that it is the Republican Guard division designated to defend principally Baghdad .//Four other divisions we are told have also been hit very , very very hard and are principally trying to reinforce units .",other
bn/cnn/02/cnn_0267,source_goal,bring,other,"We , of course , will bring the word to you just as soon as the Army and coalition forces do take control of Saddam Hussein International Airport , just on the outskirts of Baghdad .//In southern Iraq today , British forces also moving closer to the center of the second largest city in Iraq , Basra .",other
bn/cnn/02/cnn_0212,source_goal,send,source,Major League Baseball sent its head of security to Chicago to review the second incident of an on - field fan attack in the last seven months .//The league is reviewing security at all ballparks to crack down on spectator violence .,non pronoun
bn/cnn/02/cnn_0287,source_goal,throw,other,They threw his body overboard .//National security correspondent David Ensor joins us live from Washington .,other
bn/cnn/02/cnn_0242,goal_source,hear,other,"On the 911 tape you can hear William 's tape say `` go ahead kill me . ''//Still bleeding , he ran downstairs and scooped up the baby and took the baby to the hospital .",other
bn/cnn/02/cnn_0201,goal_source,take,other,"Keller takes us onboard an Iraqi vessel , one of the most common threats lurking around the sea bed .//This is the railway system .",other
bn/cnn/02/cnn_0285,source_goal,bring,source,We 're bringing freedom to corners of the world who have n't seen freedom in years .//We 're all building the prosperity of our country .,pronoun
bn/cnn/00/cnn_0027,source_goal,send,other,Analysts ' downgrades in the semiconductor sector have sent chipmaker stocks plunging today .//That is n't keeping IBM from expanding its chip operations .,other
bn/cnn/00/cnn_0081,source_goal,bring,other,A new project encouraging rooftop gardens in Chicago is bringing new meaning to the term `` urban jungle . ''//The roof of City Hall is being transformed into an urban oasis .,other
bn/cnn/00/cnn_0023,goal_source,take,goal,"Former Russian President Boris Yeltsin takes readers behind closed doors at the Kremlin in his new book .//Yeltsin writes in `` Midnight Diaries '' that he received intelligence reports about the Monica Lewinsky scandal before it went public , but he chose not to warn President Clinton .",non pronoun
bn/cnn/00/cnn_0041,goal_source,take,other,"President Clinton took part in the memorial , accompanied by Defense Secretary William Cohen and Joint Chiefs chairman General Hugh Shelton .//Also present are several of the 39 `` Cole '' crew members who were wounded in the blast .",other
bn/cnn/01/cnn_0175,goal_source,borrow,goal,"Glinn borrowed money from friends just to get to Cuba , and had to shoot many of the photos barefoot after he lost his shoes while being pushed in a crowd .//The resulting photos show the passion of the Cuban people and the charisma of their new leader , standing at the center of it all , just as he is 42 years later .",pronoun
bn/cnn/01/cnn_0152,source_goal,pay,other,"He pays careful attention to all the fine details .//Every year , he hand - paints about 30,000 of the tiny globes that decorate his home .",other
nw/wsj/20/wsj_2013,goal_source,get,other,"`` In the world of intelligence , if you want to get information , you get it from seedy characters .//The question is how much you get tied in with seedy characters so they can extort you . ''",other
nw/wsj/20/wsj_2013,goal_source,receive,theme,"On Monday , U.S. officials received a routine , unclassified message from the military group commander in Panama .//`` Due to health reasons , Lt. Col. Noriega has elected to postpone his visit to Washington , '' it read .",theme
nw/wsj/20/wsj_2013,source_goal,offer,other,"As recounted in a stipulation that summarized government documents released for the North trial , Mr. Noriega offered to assassinate the Sandinista leadership in exchange `` for a promise to help clean up Noriega 's image and a commitment to lift the -LCB- U.S. . -RCB- ban on military sales to the Panamanian Defense Forces . ''//`` North , '' the document went on , referring to Oliver North , `` has told Noriega 's representative that U.S. law forbade such actions .",other
nw/wsj/18/wsj_1846,goal_source,accept,other,"The country has in recent years accepted more than 500,000 refugees from at least four bordering nations .//Kurds , suffering what many people consider to be a current extermination campaign at the hands of Syria , Iran and Iraq have inundated eastern Turkey .",other
nw/wsj/11/wsj_1147,source_goal,give,other,"But it gave ground to Mr. Inouye on a number of projects , ranging from a $ 11 million parking garage here , to a land transfer in Hawaii , to a provision to assist the Makwah Indian Tribe in Washington state .//The tribe is one of the poorest in the Pacific Northwest .",other
nw/wsj/11/wsj_1151,goal_source,get,source,The bond market got an early boost from the opening - hour sell - off in stocks .//That rout was triggered by UAL Corp. 's announcement late Monday that the proposed management - labor buy - out had collapsed .,non pronoun
nw/wsj/11/wsj_1145,source_goal,pay,other,"Under the new Northeast Utilities plan , it would pay $ 1.65 billion in cash to creditors and assume $ 100 million in pollution control bonds .//Secured creditors would recover both principal and interest , while unsecured creditors would receive only principal and interest accrued before PS of New Hampshire filed for Bankruptcy Code protection in January",other
nw/wsj/11/wsj_1163,source_goal,bring,other,"Janice Duclos , in addition to possessing one of the evening 's more impressive vocal instruments , brings an unsuspected comedic touch to her role of Olga , everybody 's favorite mom .//Marni Rice plays the maid with so much edge as to steal her two scenes .",other
nw/wsj/11/wsj_1146,goal_source,buy,other,`` They ca n't buy feed from the state .//There is n't enough .,other
nw/wsj/11/wsj_1102,source_goal,send,other,"UAL 's decision to remain an independent company sent share prices tumbling .//By midmorning , the DJIA had plunged 80 points and foreign - exchange dealers quickly drove the dollar down .",other
nw/wsj/17/wsj_1730,source_goal,send,other,The vote of 345 - 47 sent the measure to the Senate .//Britain 's chief justice quashed the murder convictions of four people for Irish Republican Army bombings that killed seven people in 1974 .,other
nw/wsj/17/wsj_1760,goal_source,take,other,"`` People took separate development as an opportunity to use black labor without ever getting rid of it .//But my father meant it to mean real separation , '' says the son .",other
nw/wsj/10/wsj_1043,goal_source,receive,goal,Campeau reportedly may receive a $ 1.3 billion offer for Bloomingdale 's from Tokyu Department Store of Japan .//Campeau declined to comment .,non pronoun
nw/wsj/10/wsj_1019,source_goal,give,source,"The Securities and Exchange Commission gave provisional six - month approval to the Big Board basket at a meeting late yesterday .//The SEC at the same time approved a similar but smaller basket product on the Chicago Board Options Exchange , where the minimum will be $ 1.7 million .",non pronoun
nw/wsj/10/wsj_1032,source_goal,sell,source,"And in a separate transaction , Beghin - Say will sell its remaining 25 % interest in A.T.B. , a holding company for international trading assets , to an unspecified unit of Ferruzzi for 258 million francs .//Allied - Signal Aerospace Co. received a $ 65 million contract to outfit Continental Airlines ' 393 planes with the Bendix / King Traffic Alert and Collision Avoidance System .",non pronoun
nw/wsj/07/wsj_0725,source_goal,send,other,"That would send prices plummeting from what some gun - shy U.S. oil executives still regard as too low a level .//Patrick J . Early , president of Amoco Corp. 's oil - production unit , says that despite recent stability , he plans continued tightening of costs and exploration spending .",other
nw/wsj/07/wsj_0725,goal_source,buy,goal,"Santa Fe Energy Co. , a unit of Santa Fe Southern Pacific Co. , bought from Amoco the rights that allowed it to drill the Sharpshooter .//A mile and a half away looms the 150 - foot - tall rig of the Sniper , due to be pumping by December .",pronoun
nw/wsj/09/wsj_0909,goal_source,receive,goal,"Mr. Bauman received an encouraging letter from the recognized master of scandal survival , Richard Nixon .//Says Mr. Bauman : `` If things get really tough , I can always auction it off at Sotheby 's .",non pronoun
nw/wsj/06/wsj_0633,source_goal,send,other,"CBS News sends scripts to agents , who pass them along to clients .//The network deals a lot with unknowns , including Scott Wentworth , who portrayed Mr. Anderson , and Bill Alton as Father Jenco , but the network has some big names to contend with , too .",other
nw/wsj/15/wsj_1544,source_goal,sell,other,Cordis sold its pacemaker operations two years ago to Telectronics Holding Ltd. of Australia .//Prices for seats on the New York Stock Exchange are recovering a bit after hitting a four - year low earlier this month .,other
nw/wsj/15/wsj_1550,goal_source,borrow,goal,"But he then borrowed a palladium rod from chemists at Texas A&M who said they were getting excess heat .//`` The results were fascinating , '' he said .",pronoun
nw/wsj/15/wsj_1567,source_goal,send,other,Then he sent the pooch 's picture with the certificate of membership -- it was made out to `` Boris ` Bo ' Regaard '' -- to every newspaper he could think of . -RRB-//The states have their own ideas about regulation and certification .,other
nw/wsj/15/wsj_1560,source_goal,sell,other,"Mr. Jackson , who won the nickname `` Mr. October '' for his World Series exploits , is selling some of his canceled checks to autograph collectors through a dealer for as much as $ 500 each .//Dealers say the budding trade in Mr. Jackson 's canceled checks is unusual .",other
nw/wsj/15/wsj_1579,goal_source,receive,theme,"Avondale Industries Inc. , New Orleans , received a $ 23 million contract from the Navy to enlarge by 50 % the capacity of an auxiliary oiler .//The award results from the Navy 's exercising of an option in an earlier contract it awarded Avondale .",theme
nw/wsj/15/wsj_1572,source_goal,sell,other,"Between 1978 and 1987 , for instance , SH Oil in Winter Haven , Fla. , sold interests in oil wells to a very select group of local residents , while turning away numerous other eager investors .//The owner of the company , Stephen Smith , who has since pleaded guilty to state and federal fraud charges , confided to investors that he had a secret agreement with Amoco Oil Co. and said the location of his wells was confidential , according to a civil suit filed in a Florida state court by the Florida comptroller 's office .",other
nw/wsj/15/wsj_1569,goal_source,take,other,"He takes issue with projections that do n't factor in students ' own contribution , which reduces most parents ' burden substantially .//Still , he says , `` it 's no bad thing '' if all the marketing prods people into putting aside a little more .",other
nw/wsj/15/wsj_1520,goal_source,get,other,"The Environmental Protection Agency is getting a lot out of the Superfund program .//Of the $ 4.4 billion spent so far on the program , 60 % is going for administrative costs , management and research , the Office of Technology Assessment just reported .",other
nw/wsj/12/wsj_1206,goal_source,take,other,"In this second LBO , KKR with one hand took more than $ 1 billion of cash out of the TV company 's assets and moved it into the Storer cable operations , making them more valuable in a 1988 sale .//-LRB- Storer also took $ 125 million of junior SCI TV bonds as partial payment for the TV assets . -RRB-",other
nw/wsj/12/wsj_1206,source_goal,give,other,"They would both give part of their combined $ 50 million in common equity in SCI TV to holders of SCI TV 's $ 488 million of junk bonds , as a carrot to persuade them to accept new bonds that might reduce the value of their claims on the company .//But some militant SCI TV junk - holders say that 's not enough .",other
nw/wsj/12/wsj_1264,source_goal,sell,source,"Gerry Ritterman , president of New York - based Network Publishing Corp. , earlier this year sold his Soap Opera Digest magazine to Rupert Murdoch 's News Corp .//Mr. Ritterman said that in the next six months he will take $ 50 million from the Soap Opera Digest sale to acquire new magazines .",non pronoun
nw/wsj/12/wsj_1212,goal_source,learn,other,"I 've learned one thing from candidates , A technique so deftly done : If a question ca n't be answered , Strongly answer an unasked one !//-- Mimi Kay .",other
nw/wsj/12/wsj_1261,source_goal,sell,theme,"Earlier this year , Meredith sold its first such package for $ 3 million to Kraft Inc. , now a unit of New York - based Philip Morris Cos .//The Kraft package included a specially published cookbook , a national free - standing insert in Sunday newspapers , and a Kraft `` advertorial '' section that ran in five Meredith magazines .",theme
nw/wsj/13/wsj_1373,goal_source,get,goal,"National Semiconductor is getting ferroelectric technology from Krysalis Corp. in Albuquerque , N.M .//National says it agreed to acquire Krysalis 's assets and will start shipping commercial quantities of its first chips , including a 4 - kilobit memory , next year .",non pronoun
nw/wsj/13/wsj_1337,goal_source,take,other,"Investors took profits on major construction shares , which advanced last week , shifting their attention to some midsize companies such as Aoki Corp. , Tobishima and Maeda .//Aoki gained 60 yen to 1,480 yen -LRB- $ 10.40 -RRB- .",other
nw/wsj/13/wsj_1307,source_goal,send,other,"It can send a fighter squadron to strafe terrorist hideouts in the Bekaa Valley , but ca n't shoot Abu Nidal .//Both the assassination order and the quality of debate in Washington are telling the world that the only way the U.S. will kill a madman is by making sure we take some innocent civilians with him .",other
nw/wsj/13/wsj_1343,goal_source,purchase,other,"It also purchases data systems products from a manufacturer based in Monterrey .//William D. Forrester , president of the U.S. - U.S.S.R. Trade and Economic Council , has a warning for U.S. companies trying to do business in the Soviet Union .",other
nw/wsj/13/wsj_1391,source_goal,send,other,"China 's last big import binge sent reserves tumbling to $ 10.6 billion in June 1985 from $ 16.6 billion the previous September .//China might stave off a crisis if it acts as forcefully as it did to arrest the 1985 decline , when Beijing slammed the brakes on foreign - exchange spending and devalued the currency .",other
