subject_id,condition,text,referents,prompt,relation,connective,itemID,stimulusID,annotated_nm,response,pronominalization
689251,LIST2,"Joseph served Nicolas for three years. Therefore, he","[""Joseph"",""Nicolas""]",pronoun,Result,varied,6.0,54.0,1,was not going to see his kid graduate,pro
689251,LIST2,Jose gave the silver and the gold to Peter. But,"[""Jose"",""Peter""]",bare,Contrast,original,24.0,105.0,0,kept the bronze for himself,zero
689251,LIST2,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. Afterwards, he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Narration,original,1.0,2.0,0,invited him to dinner,pro
689251,LIST2,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Contrast,original,13.0,69.0,0,he still has.a long way to go to win reelection,pro
689251,LIST2,John had fought against Hector. But he,"[""John"",""Hector""]",pronoun,Contrast,original,23.0,100.0,0,had never won,pro
11091811,LIST2,"Peter criticized Jeffery for saying these things. After that,","[""Peter"",""Jeffery""]",bare,Narration,varied,26.0,115.0,2,They didnt get on,pro
11091811,LIST2,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. So he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Result,varied,29.0,90.0,0,Felt that the best way tonproceed,pro
11091811,LIST2,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. So","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",bare,Result,original,28.0,131.0,2,That they make a way forward,pro
11091811,LIST2,Peter continued talking with Charlie. Then he,"[""Peter"",""Charlie""]",pronoun,Narration,original,25.0,38.0,0,Left and went home,pro
11091811,LIST2,Jose gave the silver and the gold to Peter. But,"[""Jose"",""Pater""]",bare,Contrast,original,24.0,105.0,0,Kept the bronze for himself,zero
11091811,LIST2,David had just let Leo leave in peace. But he,"[""David"",""Leo""]",pronoun,Contrast,varied,14.0,172.0,0,Decided not too,pro
11091811,LIST2,"And Lehia's been with her mom for two months. However,","[""Lehia"",""her mom""]",bare,Contrast,varied,12.0,141.0,0,She missed her dad,pro
11091811,LIST2,Adam refused to stop chasing Leo. So he,"[""Adam"",""Leo""]",pronoun,Result,original,11.0,162.0,0,Kept running,pro
11091811,LIST2,John felt sorry for the man. So,"[""John"",""the man""]",bare,Result,original,22.0,167.0,0,He gave him the money,pro
11091811,LIST2,"Jack said to another man, ""Follow me!"" After that, he","[""Jack"",""another man""]",pronoun,Narration,varied,21.0,110.0,0,Did,pro
11091811,LIST2,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. So","[""Mr. Brady"",""Mr. Mullins""]",bare,Result,varied,5.0,23.0,2,Crisis was averted,non_pro
11091811,LIST2,"Joseph served Nicolas for three years. Therefore, he","[""Joseph"",""Nicolas""]",pronoun,Result,varied,6.0,54.0,0,Knew him well,pro
11091811,LIST2,"Charles got up, left everything, and followed Thomas. So","[""Charles"",""Thomas""]",bare,Result,varied,7.0,59.0,0,He was naturally nervous,pro
11091811,LIST2,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. However, he","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",pronoun,Contrast,varied,8.0,28.0,0,Could not get this,pro
11091811,LIST2,David was moving as quickly as possible to get away from Saul. So,"[""David"",""Saul""]",bare,Result,varied,15.0,95.0,0,He ran faster,pro
11091811,LIST2,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. After that, he","[""Mr. Pamplin"",""Mr. Hahn""]",pronoun,Narration,varied,20.0,74.0,1,Proved them all right,pro
11091811,LIST2,Philip went and told Andrew. Then,"[""Philip"",""Andrew""]",bare,Narration,original,3.0,43.0,0,He waited,pro
11091811,LIST2,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. As a result, he","[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",pronoun,Result,varied,4.0,18.0,0,Was called into his office,pro
11091811,LIST2,"William was afraid and refused to kill Saul. Shortly afterwards,","[""William"",""Saul""]",bare,Narration,varied,30.0,151.0,0,He was killed,pro
11091811,LIST2,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. But he","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",pronoun,Contrast,original,10.0,64.0,0,Said he could have gone further,pro
11091811,LIST2,"Hailey told her daughter what to ask for. However,","[""Hailey"",""her daughter""]",bare,Contrast,varied,19.0,177.0,1,She didnt listen,pro
11091811,LIST2,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. Afterwards, he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Narration,original,1.0,2.0,1,Was full of praise,pro
11091811,LIST2,Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Two kilometers later,"[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",bare,Narration,original,2.0,7.0,1,He took the lead back,pro
11091811,LIST2,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. However, he","[""Mr. Papandreou "",""Mr. Makris""]",pronoun,Contrast,varied,17.0,136.0,1,Agreed with him this time,pro
11091811,LIST2,David left the food with the man who kept supplies. But,"[""David"",""the man who kept supplies""]",bare,Contrast,varied,9.0,33.0,0,Took enough with him to het home,zero
11091811,LIST2,John had fought against Hector. But he,"[""John"",""Hector""]",pronoun,Contrast,original,23.0,100.0,0,Was resigned to his fate this time,pro
11091811,LIST2,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. After that,","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",bare,Narration,varied,18.0,79.0,2,They went their separate ways,pro
11091811,LIST2,"Felix made a sign for Paul to speak. After that, he","[""Felix"",""Paul""]",pronoun,Narration,varied,16.0,146.0,1,Did,pro
11091811,LIST2,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Contrast,original,13.0,69.0,0,It is still,pro
11091811,LIST2,President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. So he,"[""President Clinton"",""the Crown Prince""]",pronoun,Result,original,27.0,126.0,1,Arranged to meed with them,pro
15025033,LIST2,Jose gave the silver and the gold to Peter. But,"[""Jose"",""Peter""]",bare,Contrast,original,24.0,105.0,1,he didn't like it.,pro
15025033,LIST2,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. However, he","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",pronoun,Contrast,varied,8.0,28.0,1,didn't permit it.,pro
15025033,LIST2,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. So","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",bare,Result,original,28.0,131.0,2,they can talk in private.,pro
15025033,LIST2,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. After that, he","[""Mr. Pamplin"",""Mr. Hahn""]",pronoun,Narration,varied,20.0,74.0,0,ate his words.,pro
15025033,LIST2,"Peter criticized Jeffery for saying these things. After that,","[""Peter"",""Jeffery""]",bare,Narration,varied,26.0,115.0,1,Jeffery apologised.,non_pro
15025033,LIST2,"Jack said to another man, ""Follow me!"" After that, he","[""Jack"",""another man""]",pronoun,Narration,varied,21.0,110.0,0,ran down the stairs.,pro
15025033,LIST2,David left the food with the man who kept supplies. But,"[""David"",""the man who kept supplies""]",bare,Contrast,varied,9.0,33.0,1,he stole everything.,pro
15025033,LIST2,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. However, he","[""Mr. Papandreou "",""Mr. Makris""]",pronoun,Contrast,varied,17.0,136.0,1,didn't want to talk.,pro
15025033,LIST2,Philip went and told Andrew. Then,"[""Philip"",""Andrew""]",bare,Narration,original,3.0,43.0,1,Andrew got very angry.,non_pro
15025033,LIST2,David had just let Leo leave in peace. But he,"[""David"",""Leo""]",pronoun,Contrast,varied,14.0,172.0,0,didn't let him get away with it.,pro
15025033,LIST2,"William was afraid and refused to kill Saul. Shortly afterwards,","[""William"",""Saul""]",bare,Narration,varied,30.0,151.0,0,William died of natural causes.,non_pro
15025033,LIST2,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. As a result, he","[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",pronoun,Result,varied,4.0,18.0,0,keeps checking her emails.,pro
15025033,LIST2,Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Two kilometers later,"[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",bare,Narration,original,2.0,7.0,0,he fell.,pro
15025033,LIST2,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. But he","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",pronoun,Contrast,original,10.0,64.0,0,is going to retire soon.,pro
15025033,LIST2,John felt sorry for the man. So,"[""John"",""the man""]",bare,Result,original,22.0,167.0,0,he gave him some money.,pro
15025033,LIST2,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. Afterwards, he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Narration,original,1.0,2.0,0,ate food.,pro
15025033,LIST2,"Hailey told her daughter what to ask for. However,","[""Hailey"",""her daughter""]",bare,Contrast,varied,19.0,177.0,1,she said the wrong thing.,pro
15025033,LIST2,"Felix made a sign for Paul to speak. After that, he","[""Felix"",""Paul""]",pronoun,Narration,varied,16.0,146.0,1,spoke to him.,pro
15025033,LIST2,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Contrast,original,13.0,69.0,3,this isn't reflected in the media.,pro
15025033,LIST2,President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. So he,"[""President Clinton"",""the Crown Prince""]",pronoun,Result,original,27.0,126.0,0,told them everything.,pro
15025033,LIST2,"And Lehia's been with her mom for two months. However,","[""Lehia"",""her mom""]",bare,Contrast,varied,12.0,141.0,0,she wants to live with her dad.,pro
15025033,LIST2,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. So he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Result,varied,29.0,90.0,3,wasn't very happy.,pro
15025033,LIST2,"Charles got up, left everything, and followed Thomas. So","[""Charles"",""Thomas""]",bare,Result,varied,7.0,59.0,1,Thomas ran away.,non_pro
15025033,LIST2,John had fought against Hector. But he,"[""John"",""Hector""]",pronoun,Contrast,original,23.0,100.0,0,made up with him.,pro
15025033,LIST2,David was moving as quickly as possible to get away from Saul. So,"[""David"",""Saul""]",bare,Result,varied,15.0,95.0,1,he started running.,pro
15025033,LIST2,Adam refused to stop chasing Leo. So he,"[""Adam"",""Leo""]",pronoun,Result,original,11.0,162.0,1,sat down.,pro
15025033,LIST2,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. So","[""Mr. Brady"",""Mr. Mullins""]",bare,Result,varied,5.0,23.0,0,he listened into the call.,pro
15025033,LIST2,Peter continued talking with Charlie. Then he,"[""Peter"",""Charlie""]",pronoun,Narration,original,25.0,38.0,0,went to sleep.,pro
15025033,LIST2,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. After that,","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",bare,Narration,varied,18.0,79.0,2,they went home.,pro
15025033,LIST2,"Joseph served Nicolas for three years. Therefore, he","[""Joseph"",""Nicolas""]",pronoun,Result,varied,6.0,54.0,0,was the longest serving.,pro
13194052,LIST3,"President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. Later,","[""President Clinton"",""the Crown Prince""]",bare,Narration,varied,27.0,121.0,0,he reflected that it wasn't his most sensible idea.,pro
13194052,LIST3,"Hailey told her daughter what to ask for. However, she","[""Hailey"",""her daughter""]",pronoun,Contrast,varied,19.0,178.0,0,really hoped that she would make her own choice.,pro
13194052,LIST3,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. And then","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",bare,Narration,varied,29.0,85.0,0,he announced his retirement from the case.,pro
13194052,LIST3,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Two kilometers later, he","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",pronoun,Narration,original,2.0,8.0,0,"had slipped back into second place, after a stunning mid seaction by David Kriner.",pro
13194052,LIST3,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. Therefore,","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",bare,Result,varied,10.0,65.0,3,you would indeed consider Mr Mitchell to be a genuine ally.,pro
13194052,LIST3,John felt sorry for the man. So he,"[""John"",""the man""]",pronoun,Result,original,22.0,168.0,0,asked if he could pay for his shopping.,pro
13194052,LIST3,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Therefore,","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",bare,Result,varied,8.0,29.0,3,this would need to be put in place before any headway could be made.,pro
13194052,LIST3,"Charles got up, left everything, and followed Thomas. So he","[""Charles"",""Thomas""]",pronoun,Result,varied,7.0,60.0,0,could ensure that Thomas never left his sight.,pro
13194052,LIST3,"Adam refused to stop chasing Leo. Shortly afterwards,","[""Adam"",""Leo""]",bare,Narration,varied,11.0,157.0,1,became tired and could run no further.,zero
13194052,LIST3,Jose gave the silver and the gold to Peter. But he,"[""Jose"",""Peter""]",pronoun,Contrast,original,24.0,106.0,0,kept the diamonds for himself.,pro
13194052,LIST3,Mark Felt sends this memo to the acting FBI director Al Patrick Grey. And then,"[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",bare,Narration,original,4.0,13.0,0,he resigned from his position with immediate effect.,pro
13194052,LIST3,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. So he","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",pronoun,Result,original,28.0,132.0,0,can assure discretion.,pro
13194052,LIST3,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. Thus","[""Mr. Papandreou "",""Mr. Makris""]",bare,Result,original,17.0,137.0,3,gaining further support from this quarter.,zero
13194052,LIST3,"David left the food with the man who kept supplies. However, he","[""David"",""the man who kept supplies""]",pronoun,Contrast,varied,9.0,34.0,0,retained the money.,pro
13194052,LIST3,Joseph served Nicolas for three years. Then,"[""Joseph"",""Nicolas""]",bare,Narration,original,6.0,49.0,3,replaced him as CEO.,zero
13194052,LIST3,"William was afraid and refused to kill Saul. Shortly afterwards, he","[""William"",""Saul""]",pronoun,Narration,varied,30.0,152.0,0,fled and went into hiding.,pro
13194052,LIST3,"Jack said to another man, ""Follow me!"" But","[""Jack"",""another man""]",bare,Contrast,original,21.0,111.0,1,the other man refused.,non_pro
13194052,LIST3,David was moving as quickly as possible to get away from Saul. So he,"[""David"",""Saul""]",pronoun,Result,varied,15.0,96.0,0,open his stride further to gain more distance.,pro
13194052,LIST3,"Peter continued talking with Charlie. However,","[""Peter"",""Charlie""]",bare,Contrast,varied,25.0,39.0,0,he was still preoccupied with the days' events.,pro
13194052,LIST3,Peter criticized Jeffery for saying these things. Then he,"[""Peter"",""Jeffery""]",pronoun,Narration,varied,26.0,116.0,0,left.,pro
13194052,LIST3,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. But","[""Mr. Pamplin"",""Mr. Hahn""]",bare,Contrast,original,20.0,75.0,3,"to every bodies surprise, Mr Hahn performed admirably.",non_pro
13194052,LIST3,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However, he","[""Benjamin Netanyahu"",""Ehud Barak""]",pronoun,Contrast,original,13.0,70.0,0,only holds a slim majority.,pro
13194052,LIST3,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. However,","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",bare,Contrast,varied,1.0,3.0,3,this discussion was overshadowed by current events.,non_pro
13194052,LIST3,"And Lehia's been with her mom for two months. However, she","[""Lehia"",""her mom""]",pronoun,Contrast,varied,12.0,142.0,0,misses her father terribly.,pro
13194052,LIST3,Felix made a sign for Paul to speak. But,"[""Felix"",""Paul""]",bare,Contrast,varied,16.0,147.0,1,Paul missed this que.,non_pro
13194052,LIST3,Philip went and told Andrew. Then he,"[""Philip"",""Andrew""]",pronoun,Narration,original,3.0,44.0,0,went to speak to the queen.,pro
13194052,LIST3,John had fought against Hector. So,"[""John"",""Hector""]",bare,Result,varied,23.0,101.0,3,this made the appointment even harder.,pro
13194052,LIST3,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. So he","[""Mr. Brady"",""Mr. Mullins""]",pronoun,Result,varied,5.0,24.0,0,could ensure all parties were well informed.,pro
13194052,LIST3,David had just let Leo leave in peace. So,"[""David"",""Leo""]",bare,Result,original,14.0,173.0,3,to avaoid any further confrontation.,zero
13194052,LIST3,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. After that, he","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",pronoun,Narration,varied,18.0,80.0,0,privately vowed never to meet him again.,pro
7050017,LIST5,"David had just let Leo leave in peace. Next,","[""David"",""Leo""]",bare,Narration,varied,14.0,169.0,0,he had a cup of tea,pro
7050017,LIST5,"David was moving as quickly as possible to get away from Saul. Later, he","[""David"",""Saul""]",pronoun,Narration,varied,15.0,92.0,0,bumped into him again,pro
7050017,LIST5,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. So","[""Mr. Pamplin"",""Mr. Hahn""]",bare,Result,varied,20.0,77.0,0,he proved them wrong,pro
7050017,LIST5,"John felt sorry for the man. Later, he","[""John"",""the man""]",pronoun,Narration,varied,22.0,164.0,0,met him for a drink,pro
7050017,LIST5,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. So","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",bare,Result,varied,1.0,5.0,2,they went for a drink,pro
7050017,LIST5,And Lehia's been with her mom for two months. So she,"[""Lehia"",""her mom""]",pronoun,Result,original,12.0,144.0,0,has settled very well,pro
7050017,LIST5,Felix made a sign for Paul to speak. So,"[""Felix"",""Paul""]",bare,Result,original,16.0,149.0,1,it was easier for him,pro
7050017,LIST5,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. Later, he","[""Mr. Brady"",""Mr. Mullins""]",pronoun,Narration,original,5.0,20.0,0,called Mr Mullins back to discuss,pro
7050017,LIST5,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Two hours later,","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",bare,Narration,original,8.0,25.0,2,they had changed their mind,pro
7050017,LIST5,Philip went and told Andrew. But he,"[""Philip"",""Andrew""]",pronoun,Contrast,varied,3.0,46.0,0,realised he shouldn,pro
7050017,LIST5,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. But","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",bare,Contrast,original,29.0,87.0,3,it was a controversial decision,pro
7050017,LIST5,"Charles got up, left everything, and followed Thomas. Then he","[""Charles"",""Thomas""]",pronoun,Narration,original,7.0,56.0,0,called out to him to stop,pro
7050017,LIST5,Joseph served Nicolas for three years. But,"[""Joseph"",""Nicolas""]",bare,Contrast,varied,6.0,51.0,0,after that he wanted to do something else,pro
7050017,LIST5,David left the food with the man who kept supplies. So he,"[""David"",""the man who kept supplies""]",pronoun,Result,varied,9.0,36.0,1,could help somebody else,pro
7050017,LIST5,"Jack said to another man, ""Follow me!"" Therefore,","[""Jack"",""another man""]",bare,Result,varied,21.0,113.0,0,he clearly liked him,pro
7050017,LIST5,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. However, he","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",pronoun,Contrast,original,18.0,82.0,0,soon came to regret this,pro
7050017,LIST5,Peter continued talking with Charlie. So,"[""Peter"",""Charlie""]",bare,Result,varied,25.0,41.0,2,they could discuss it further,pro
7050017,LIST5,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. As a result, he","[""Benjamin Netanyahu"",""Ehud Barak""]",pronoun,Result,varied,13.0,72.0,0,is now the most likely to win,pro
7050017,LIST5,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. After that,","[""Mr. Papandreou "",""Mr. Makris""]",bare,Narration,varied,17.0,133.0,2,they became good friends,pro
7050017,LIST5,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. However, he","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",pronoun,Contrast,varied,2.0,10.0,0,was disappointed with himself,pro
7050017,LIST5,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. However,","[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",bare,Contrast,varied,4.0,15.0,1,whether he reads it or not remains to be seen,pro
7050017,LIST5,Hailey told her daughter what to ask for. So she,"[""Hailey"",""her daughter""]",pronoun,Result,original,19.0,180.0,1,was confident when she got to the shop,pro
7050017,LIST5,"John had fought against Hector. After that,","[""John"",""Hector""]",bare,Narration,varied,23.0,97.0,2,they eventually became friends,pro
7050017,LIST5,"William was afraid and refused to kill Saul. However, he","[""William"",""Saul""]",pronoun,Contrast,varied,30.0,154.0,0,would later reconsider this,pro
7050017,LIST5,Adam refused to stop chasing Leo. But,"[""Adam"",""Leo""]",bare,Contrast,varied,11.0,159.0,0,he regretted this when he fell over,pro
7050017,LIST5,Peter criticized Jeffery for saying these things. But he,"[""Peter"",""Jeffery""]",pronoun,Contrast,original,26.0,118.0,1,secretly knew he was correct,pro
7050017,LIST5,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. After that,","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",bare,Narration,varied,10.0,61.0,0,he continued his praise for him,pro
7050017,LIST5,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. After that, he","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",pronoun,Narration,varied,28.0,128.0,0,will consider the what the best interests are,pro
7050017,LIST5,"President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. However,","[""President Clinton"",""the Crown Prince""]",bare,Contrast,varied,27.0,123.0,1,the Prince was very hesitant,non_pro
7050017,LIST5,Jose gave the silver and the gold to Peter. So he,"[""Jose"",""Peter""]",pronoun,Result,varied,24.0,108.0,1,could keep it safe,pro
4402535,LIST1,Adam refused to stop chasing Leo. So,"[""Adam"",""Leo""]",bare,Result,original,11.0,84.0,1,Leo reported him to the authorities.,non_pro
4402535,LIST1,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. Afterwards, he","[""Benjamin Netanyahu"",""Ehud Barak""]",pronoun,Narration,varied,13.0,109.0,0,celebrated with a few close friends.,pro
4402535,LIST1,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush 's handling of the Soviet relationship, praised the president for arranging the meeting. But","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",bare,Contrast,original,10.0,27.0,0,was still critical as to the results. ,zero
4402535,LIST1,John felt sorry for the man. But he,"[""John"",""the man""]",pronoun,Contrast,varied,22.0,171.0,0,bit his tongue.,pro
4402535,LIST1,"Joseph served Nicolas for three years. Therefore,","[""Joseph"",""Nicolas""]",bare,Result,varied,6.0,17.0,0,he felt asking for a raise was not unreasonable.,pro
4402535,LIST1,Peter criticized Jeffery for saying these things. So he,"[""Peter"",""Jeffery""]",pronoun,Result,varied,26.0,156.0,0,felt justified in what came next.,pro
4402535,LIST1,David had just let Leo leave in peace. But,"[""David"",""Leo""]",bare,Contrast,varied,14.0,94.0,0,he had misread the situation.,pro
4402535,LIST1,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. However, he","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",pronoun,Contrast,varied,28.0,166.0,0,said they would issue a joint statement afterwards.,pro
4402535,LIST1,President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. So,"[""President Clinton"",""the Crown Prince""]",bare,Result,original,27.0,53.0,1,the prince decided it might be in his best interests to comply.,non_pro
4402535,LIST1,"Jose gave the silver and the gold to Peter. After that, he","[""Jose"",""Peter""]",pronoun,Narration,varied,24.0,140.0,0,gave the bronze to Andrew/,pro
4402535,LIST1,"Jack said to another man, ""Follow me!"" After that,","[""Jack"",""another man""]",bare,Narration,varied,21.0,68.0,1,the man followed him.,non_pro
4402535,LIST1,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. However, he","[""Mr. Brady"",""Mr. Mullins""]",pronoun,Contrast,varied,5.0,99.0,0,had a bad connection and wasn't able to get his points across.,pro
4402535,LIST1,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber 's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. However,","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",bare,Contrast,varied,8.0,22.0,0,he was open to negotiation.,pro
